id,name,businessUrl,categoryId,categoryName
109622,dainelylab-US-KLFIX,https://dainelylab.com/,4074,Luggage & Bags
95701,Dancovershop-DK-KLFIX,https://www.dancovershop.com,3039,Home & Garden
101789,Davidsbridal-US-KLWL6,https://www.davidsbridal.com,126,Apparel & Accessories
109851,dealmirror-US-KLFIX,https://dealmirror.com,4074,Luggage & Bags
102418,Debenhams-UK-KLWL6,https://www.debenhams.com,126,Apparel & Accessories
98173,Decantalo-FR-KLWL2,https://www.decantalo.fr,1686,"Food, Beverages & Tobacco"
102464,Deepdiscount-US-KLWL6,https://www.deepdiscount.com,4134,Media
98230,Delicando-DE-KLWL4,https://www.delicando.com,1686,"Food, Beverages & Tobacco"
98229,Delicando-FR-KLWL4,https://www.delicando.com,1686,"Food, Beverages & Tobacco"
97554,Demafrance-FR-KLFIX,https://wwwdema-france.com,2171,Hardware
98205,Denlillebarnebutikken-NO-KLWL2,https://www.denlillebarnebutikken.no,853,Baby & Toddler
97568,Deonlinedrogist-NL-KLFIX,https://wwwdeonlinedrogist.nl,2693,Health & Beauty
118080,deporvillage-ES-KLWL9,https://www.deporvillage.com,4378,Sporting Goods
109838,desertessence-US-KLFIX,https://www.desertessence.com,4074,Luggage & Bags
109696,diamondcbd-US-KLFIX,https://diamondcbd.com,4074,Luggage & Bags
97570,Digitalpiano-NO-KLFIX,https://wwwdigitalpiano.com,1164,Cameras & Optics
109357,Digitfoto-PT-KLFIX,https://www.digitfoto.pt,4074,Luggage & Bags
95940,Digitfoto-PT-KLFIX,https://www.digitfoto.pt,3039,Home & Garden
101628,Digitphoto-FR-KLFIX,https://www.digit-photo.com,2693,Health & Beauty
109645,dimo-US-KLFIX,https://dimo.co/,4074,Luggage & Bags
97548,Directmat-FR-KLFIX,https://wwwdirect-mat.com,2171,Hardware
96363,Discountschoolsupply-US-KLTESTED,https://www.discountschoolsupply.com,853,Baby & Toddler
97597,Discowaffle-UK-KLFIX,https://wwwdiscowaffle.com,353,Arts & Entertainment
95866,Discoworld-DK-KLFIX,https://www.discoworld.dk,353,Arts & Entertainment
97541,Distripool-BE-KLFIX,https://wwwdistripool.fr,2050,Furniture
101620,Distripool-FR-KLFIX,https://www.distripool.fr,2050,Furniture
109599,doittennis-US-KLFIX,https://www.doittennis.com,4074,Luggage & Bags
95717,Dorcelstore-FR-KLFIX,https://www.dorcelstore.com,4096,Mature
97575,Dorrtema-SE-KLFIX,https://wwwdorrtema.se,2050,Furniture
97567,Dottorziggy-IT-KLFIX,https://wwwdottorziggy.it,2693,Health & Beauty
109546,doublestitch-US-KLFIX,https://doublestitch.com,4074,Luggage & Bags
109698,drdabber-US-KLFIX,https://www.drdabber.com,4074,Luggage & Bags
109588,dressin-US-KLFIX,https://www.dressin.com,4074,Luggage & Bags
95786,Dressmykid-NO-KLFIX,https://www.dressmykid.no,853,Baby & Toddler
126527,dressmykid-NO-KLFIX,https://www.dressmykid.no,2693,Health & Beauty
102413,Drmax-IT-KLWL6,https://www.drmax.it,2693,Health & Beauty
112849,Droneserviceshop-IT-KLFIX,https://droneserviceshop.com/,1268,Electronics
102444,Druni-ES-KLWL6,https://www.druni.es,2693,Health & Beauty
118117,druni-ES-KLWL9,https://www.druni.es,2693,Health & Beauty
102411,Dtlr-US-KLWL6,https://www.dtlr.com,126,Apparel & Accessories
102565,Dtlr-US-KLWL7,https://www.dtlr.com,1686,"Food, Beverages & Tobacco"
95845,Duemmenautica-IT-KLFIX,https://www.duemmenautica.com,3039,Home & Garden
102636,Duifhuizen-NL-KLWL8,https://www.duifhuizen.nl,4096,Mature
109402,dunked-US-KLFIX,https://dunked.com/,4074,Luggage & Bags
109559,dupray-US-KLFIX,https://www.dupray.com,4074,Luggage & Bags
98221,Dyson-US-KLTESTED,https://www.dyson.com,1268,Electronics
101861,Dyson-US-KLWL6,https://www.dyson.com,3039,Home & Garden
102519,Dyson-US-KLWL7,https://www.dyson.com,1268,Electronics
101862,Easyhotel-UK-KLWL6,https://www.easyhotel.com,3039,Home & Garden
97595,Easyprint-BE-KLFIX,https://wwweasyprint.com,4343,Software
101615,Easyprint-DE-KLFIX,https://easyprint.com,4378,Sporting Goods
95830,Easyprint-ES-KLFIX,https://easyprint.com/es,126,Apparel & Accessories
95716,Easyprint-IT-KLFIX,https://easyprint.com,4164,Office Supplies
95711,Easyprint-NB-KLFIX,https://easyprint.com,4164,Office Supplies
97585,Easyprint-PL-KLFIX,https://wwweasyprint.com,4343,Software
95724,Easyprint-PT-KLFIX,https://easyprint.com,4164,Office Supplies
109805,easysmx-US-KLFIX,https://www.easysmx.com,4074,Luggage & Bags
109708,eayonhair-US-KLFIX,http://www.eayonhair.com/,4074,Luggage & Bags
95756,Ecofort-CH-KLFIX,https://ecofort.ch,3039,Home & Garden
109550,ecokindpettreats-US-KLFIX,https://ecokindpettreats.com,4074,Luggage & Bags
109443,ecorecoscooter-US-KLFIX,https://www.ecorecoscooter.com/,4074,Luggage & Bags
101619,Edenly-DE-KLFIX,https://www.edenly.com,126,Apparel & Accessories
96345,Ediblearrangements-CA-KLWL1,https://www.ediblearrangements.ca,1686,"Food, Beverages & Tobacco"
101813,Ediblearrangements-US-KLWL6,https://www.ediblearrangements.com,2050,Furniture
95907,Ediltermika-IT-KLFIX,https://www.ediltermika.biz/,940,Business & Industrial
97391,Edimeta-BE-KLFIX,https://wwwedimeta.fr,940,Business & Industrial
97440,Edimeta-FR-KLFIX,https://wwwedimeta.fr,940,Business & Industrial
102416,Edx-US-KLWL6,https://www.edx.org,940,Business & Industrial
109525,efeglasses-US-KLFIX,https://www.efeglasses.com,4074,Luggage & Bags
109350,EGate-GR-KLFIX,https://www.e-gate.gr,4074,Luggage & Bags
98239,Egitana-ES-KLWL4,https://www.egitana.es,4378,Sporting Goods
109373,eighthdayskin-US-KLFIX,https://eighthdayskin.com,4074,Luggage & Bags
124916,ekoi-FR-ADX,https://www.ekoi.fr,2693,Health & Beauty
118111,ekoi-IT-KLWL9,https://www.ekoi.com,4378,Sporting Goods
125416,ekstralys-NO-KLFIX,https://www.ekstralys.no,2693,Health & Beauty
101817,Elcorteingles-ES-KLWL6,https://www.elcorteingles.es,126,Apparel & Accessories
109631,eleanosgallery-US-KLFIX,https://eleanosgallery.com/,4074,Luggage & Bags
109743,electronicsexpo-US-KLFIX,https://www.electronicsexpo.com/,4074,Luggage & Bags
109459,elehear-US-KLFIX,https://elehear.com,4074,Luggage & Bags
97513,Elektroimportoren-NO-KLFIX,https://wwwelektroimportoren.no,1268,Electronics
109386,elmer-US-KLFIX,https://elmer.cat/,4074,Luggage & Bags
109501,emanualonline-US-KLFIX,https://www.emanualonline.com,4074,Luggage & Bags
109762,emanuals-US-KLFIX,https://emanuals.com/,4074,Luggage & Bags
97473,Emd112-IT-KLFIX,https://wwwemd112.it,940,Business & Industrial
97392,Emmamatelas-BE-KLFIX,https://wwwemma-matelas.be,853,Baby & Toddler
95757,Emmamatras-NB-KLFIX,https://www.emma-matras.be,2050,Furniture
121488,Emmasleep-UK-KLFIX,https://www.emma-sleep.co.uk,3039,Home & Garden
102549,Endoca-US-KLWL7,https://www.endoca.com,3039,Home & Garden
97433,Eneove-FR-KLFIX,https://wwweneove.com,2171,Hardware
95838,Enotecaterruli-IT-KLFIX,https://enotecaterruli.it,2050,Furniture
101766,Enterprise-US-KLTESTED,https://www.enterprise.com,4096,Mature
98243,Enterprise-US-KLWL4,https://www.enterprise.com,940,Business & Industrial
102522,Enterprise-US-KLWL7,https://www.enterprise.com,940,Business & Industrial
101851,Eobuwie-PL-KLTESTED,https://www.eobuwie.com.pl,3039,Home & Garden
109397,epicuren-US-KLFIX,https://epicuren.com,4074,Luggage & Bags
102458,Esteelauder-US-KLWL6,https://www.esteelauder.com,2693,Health & Beauty
97475,Eternalparquet-IT-KLFIX,https://wwweternalparquet.com,3039,Home & Garden
97390,Etoffe-BE-KLFIX,https://wwwetoffe.com,3039,Home & Garden
97506,eu-NL-KLFIX,https://wwweu.airton.shop,1,Animals & Pet Supplies
109453,eucalypsohome-US-KLFIX,https://eucalypsohome.com,4074,Luggage & Bags
102521,Eufy-US-KLWL7,https://www.eufy.com,1268,Electronics
95809,Eurochibi-IT-KLFIX,https://www.eurochibi.com,126,Apparel & Accessories
101831,Euronics-IT-KLTESTED,https://www.euronics.it,2171,Hardware
98247,Euronics-IT-KLWL4,https://www.euronics.it,1268,Electronics
101854,Europcar-CA-KLWL6,https://www.europcar.com,3039,Home & Garden
118129,europcar-CA-KLWL9,https://www.europcar.com,5353,Vehicles & Parts
95921,Evergreenweb-IT-KLFIX,https://www.evergreenweb.it,2050,Furniture
97409,Expondo-DE-KLTESTED,https://wwwexpondo.de,940,Business & Industrial
109468,exponentbeauty-US-KLFIX,https://www.exponentbeauty.com/,4074,Luggage & Bags
101830,Extendedstayamerica-US-KLWL6,https://www.extendedstayamerica.com,126,Apparel & Accessories
102569,Extendedstayamerica-US-KLWL7,https://www.extendedstayamerica.com,4096,Mature
97892,Extremebit-IT-KLFIX,https://www.extremebit.it,4378,Sporting Goods
95870,Extremebit-IT-KLFIX,https://www.extremebit.it,1268,Electronics
109478,eyeoo-US-KLFIX,https://www.eye-oo.com/,4074,Luggage & Bags
96227,Falke-IT-KLWL1,https://www.falke.com,126,Apparel & Accessories
118106,falke-IT-KLWL9,https://www.falke.com,126,Apparel & Accessories
97521,Famme-NO-KLFIX,https://wwwfamme.no,126,Apparel & Accessories
101800,Famousfootwear-US-KLTESTED,https://www.famousfootwear.com,126,Apparel & Accessories
102507,Famousfootwear-US-KLWL7,https://www.famousfootwear.com,126,Apparel & Accessories
96348,Fanatical-IN-KLWL1,https://www.fanatical.com,353,Arts & Entertainment
101848,Fanatical-IN-KLWL6,https://www.fanatical.com,3039,Home & Garden
109794,fancii-US-KLFIX,https://www.fancii.com,4074,Luggage & Bags
95843,Farmabe-IT-KLFIX,https://farmabe.it,1686,"Food, Beverages & Tobacco"
101631,FarmaciaDiBettolle-IT-KLFIX,https://www.farmaciadibettolle.it,126,Apparel & Accessories
95912,Farmaciainlinea-IT-KLFIX,https://www.farmaciainlinea.it,3039,Home & Garden
95901,Farmacialaschiana-IT-KLFIX,https://farmacialaschiana.it/,3039,Home & Garden
95904,Farmaciarossiadduci-IT-KLFIX,https://farmaciarossiadduci.it,3039,Home & Garden
95903,Farmacista-IT-KLFIX,https://farmacista.net/,3039,Home & Garden
95894,Farmafarma-IT-KLFIX,https://www.farmafarma.it,1686,"Food, Beverages & Tobacco"
98212,Farmasiet-NO-KLTESTED,https://www.farmasiet.no,2693,Health & Beauty
118119,farmasiet-NO-KLWL9,https://www.farmasiet.no,2693,Health & Beauty
95865,Farmaviva-IT-KLFIX,https://www.farmaviva.it,2693,Health & Beauty
95902,Favolashop-IT-KLFIX,https://www.favolashop.it/,3039,Home & Garden
95801,FcMoto-BE-KLFIX,https://fc-moto.de,4378,Sporting Goods
95887,FcMoto-CZ-KLFIX,https://fc-moto.de,2050,Furniture
95755,FcMoto-FI-KLFIX,https://fc-moto.de,4378,Sporting Goods
95746,FCMoto-PL-KLFIX,https://www.fc-moto.de,4378,Sporting Goods
95915,FcMoto-PT-KLFIX,https://fc-moto.de,5179,Toys & Games
105358,Fcommerce-IT-KLFIX,https://www.fcommerce.it,4074,Luggage & Bags
109366,fedfitness-US-KLFIX,https://www.fedfitness.com,4074,Luggage & Bags
98174,Fensterversand-AT-KLWL2,https://www.fensterversand.at,2693,Health & Beauty
95779,Fensterversand-CH-KLFIX,https://www.fensterversand.ch,3039,Home & Garden
101621,Feuvert-FR-KLFIX,https://www.feuvert.fr,3039,Home & Garden
102594,Feuvert-FR-KLTESTED,https://www.feuvert.fr,2171,Hardware
96235,Feverup-MX-KLWL1,https://www.feverup.com,5353,Vehicles & Parts
102472,Feverup-MX-KLWL6,https://www.feverup.com,353,Arts & Entertainment
118088,feverup-MX-KLWL9,https://www.feverup.com,353,Arts & Entertainment
96233,Feverup-NX-KLFIX,https://www.feverup.com,5353,Vehicles & Parts
102484,Feverup-US-KLWL6,https://www.feverup.com,853,Baby & Toddler
118124,fielmann-CH-KLWL9,https://www.fielmann.ch,2693,Health & Beauty
109790,filtersfast-US-KLFIX,https://www.filtersfast.com,4074,Luggage & Bags
109601,firmoo-US-KLFIX,https://www.firmoo.com,4074,Luggage & Bags
97437,Firplast-FR-KLFIX,https://wwwfirplast.com,940,Business & Industrial
101820,Firstchoiceliquor-AU-KLTESTED,https://www.firstchoiceliquor.com.au,2050,Furniture
109724,firsttactical-US-KLFIX,https://firsttactical.com,4074,Luggage & Bags
97591,Fisaude-ES-KLFIX,https://wwwtienda.fisaude.com,1,Animals & Pet Supplies
95951,Fisaude-PT-KLFIX,https://www.fisaude.pt,3039,Home & Garden
97429,Fisiobelle-ES-KLFIX,https://wwwfisiobelle.com,2693,Health & Beauty
109830,fissler-US-KLFIX,https://www.fissler.com,4074,Luggage & Bags
102447,Fit2run-US-KLWL6,https://www.fit2run.com,4378,Sporting Goods
97583,Fitnessdigital-ES-KLFIX,https://wwwfitnessdigital.com,4378,Sporting Goods
95931,Fitnessdigital-PT-KLFIX,https://www.fitnessdigital.pt,5179,Toys & Games
95822,Fitshop-DE-KLFIX,https://www.fitshop.de,126,Apparel & Accessories
95771,Fitshop-DK-KLFIX,https://www.fitshop.dk,4378,Sporting Goods
95782,Fitshop-NO-KLFIX,https://www.fitshop.no,4378,Sporting Goods
109778,fitueyes-US-KLFIX,https://www.fitueyes.com,4074,Luggage & Bags
101788,Fiverr-US-KLTESTED,https://www.fiverr.com,1268,Electronics
96362,Fiverr-US-KLWL1,https://www.fiverr.com,4343,Software
125411,fjellsport-NO-KLFIX,https://www.fjellsport.no,2693,Health & Beauty
109651,flackers-US-KLFIX,https://flackers.com,4074,Luggage & Bags
109529,flexispot-US-KLFIX,https://flexispot.com,4074,Luggage & Bags
109819,flextail-US-KLFIX,https://www.flextail.com,4074,Luggage & Bags
102493,Flipkart-IN-KLTESTED,https://www.flipkart.com,4378,Sporting Goods
96357,Flipkart-IN-KLTESTED,https://www.flipkart.com,1268,Electronics
101840,Flipkart-IN-KLWL6,https://www.flipkart.com,3039,Home & Garden
109644,floraqueen-US-KLFIX,https://floraqueen.com,4074,Luggage & Bags
109752,flowell-US-KLFIX,http://www.flowell.com/,4074,Luggage & Bags
109465,flowerknows-US-KLFIX,https://flowerknows.co,4074,Luggage & Bags
